lat,lgn,city
18.56121,-98.77632,Telixtac
18.3674,-99.86776,Teloloapan
21.20312,-89.26945,Telchac Pueblo
18.48417,-97.15222,Telpatlán
21.06611,-97.64207,Temapache
19.20306,-98.86921,Temamatla
19.82766,-98.90171,Temascalapa
21.15105,-88.94039,Temax
19.91635,-100.00369,Temascalcingo de José María Velazco
18.85528,-99.23072,Temixco
18.77222,-98.7775,Temoac
19.46747,-99.59407,Temoaya
20.80393,-88.20155,Temozon
21.51998,-98.38829,Tempoal de Sánchez
20.03981,-90.22573,Tenabo
20.21673,-104.16372,Tenamaxtlán
18.96148,-99.59344,Tenancingo de Degollado
16.96667,-92.41667,Tenango
19.14667,-98.20211,Tenancingo
16.90472,-92.26139,"Tenango, Chiapas"
19.10446,-99.5898,Tenango de Arista
20.20583,-97.98806,Tenango de las Flores
19.15774,-98.85687,Tenango del Aire
20.59955,-100.7979,Tenería del Santuario
18.72889,-98.95778,Tenextepango
17.4729,-91.4236,Tenosique de Pino Suárez
21.43421,-102.57449,Teocaltiche
20.09223,-103.378,Teocuitatlán de Corona
19.3856,-96.97371,Teocelo
18.71219,-98.26341,Teopantlán
19.24333,-98.19083,Teolocholco
16.54345,-92.47597,Teopisca
19.7458,-99.17855,Teoloyucan
19.68782,-98.86208,Teotihuacán de Arista
19.68972,-98.86083,Teotihuacán de Arista
19.23344,-98.50175,Teotlaltzingo
18.13225,-97.07068,Teotitlán de Flores Magón
19.18666,-102.8493,Tepalcatepec
18.59582,-98.84302,Tepalcingo
20.24568,-99.08981,Tepatepec
20.00314,-97.79651,Tepango
20.81692,-102.76347,Tepatitlán de Morelos
19.06747,-97.96595,Tepatlaxco de Hidalgo
18.96923,-97.90074,Tepeaca
21.67063,-103.3264,Tepechitlán
19.7884,-98.55266,Tepeapulco
18.27723,-99.47039,Tepecoacuilco de Trujano
19.9063,-99.34297,Tepeji de Ocampo
20.1344,-98.17131,Tepepa
19.26531,-98.37645,Tepetitla
18.93806,-99.6125,Tepetzingo
19.57437,-98.81835,Tepetlaoxtoc de Hidalgo
21.1641,-97.85235,Tepetzintla
18.58108,-97.92606,Tepexi de Rodríguez
22.21667,-102.16667,Tepezalá
19.24569,-98.23471,Tepeyanco
21.50951,-104.89569,Tepic
19.71981,-99.2237,Tepotzotlán
19.11642,-97.98793,Tepulco
18.98603,-99.09914,Tepoztlán
18.72998,-97.06991,Tequila
20.5225,-99.89167,Tequisquiapan
20.88197,-103.83569,Tequila
19.90944,-99.14472,Tequixquiac
18.13749,-95.65835,Tesechoacan
19.47384,-97.92491,Terrenate
32.4875,-116.82667,Terrazas del Valle
18.50887,-96.4588,Tetela
18.73009,-99.39933,Tetecala
20.80051,-103.46993,Tesistán
19.8177,-97.80691,Tetela de Ocampo
18.89306,-98.72972,Tetela del Volcán
19.85748,-97.45703,Teteles de Avila Castillo
19.05141,-97.14465,Teteltzingo
20.96316,-89.93384,Tetiz
20.10168,-99.15108,Tetepango
19.2603,-98.16433,Tetlanohcán
18.75716,-97.70311,Tetzoyocan
19.23056,-98.29528,Tetlatlahuca
21.4634,-103.46131,Teul de González Ortega
20.68476,-103.8492,Teuchitlán
19.51194,-98.88293,Texcoco de Mora
17.89517,-94.81702,Texistepec
19.8173,-97.35992,Teziutlan
18.60706,-96.68417,Tezonapa
19.88063,-98.81972,Tezontepec
20.19073,-99.27429,Tezontepec de Aldama
20.05639,-99.20472,Tezoquipa
17.16471,-99.52706,Tierra Colorada
19.59283,-98.91084,Tezoyuca
19.91417,-99.32583,Tianguistengo (La Romera)
16.37889,-93.86056,Tierra y Libertad
21.66797,-100.57274,Tierranueva
20.71449,-97.53335,Tihuatlan
20.39833,-89.53541,Ticul
32.5027,-117.00371,Tijuana
18.48991,-99.27555,Tilzapotla
17.30054,-92.4273,Tila
20.81023,-89.51383,Timucuy
19.50109,-101.85327,Tingambato
19.73921,-102.4812,Tingüindín
18.90301,-100.73731,Tiquicheo
17.56732,-99.39799,Tixtla de Guerrero
20.97739,-89.44203,Tixpehual
21.0022,-89.39484,Tixkokob
20.16137,-103.04397,Tizapán el Alto
19.83721,-98.97607,Tizayuca
21.14284,-88.15119,Tizimín
16.81045,-98.30078,Tlacoachistlahuaca
19.11485,-97.41915,Tlachichuca
18.23096,-95.94682,Tlacojalpan
18.61333,-95.6589,Tlacotalpan
16.95471,-96.4759,Tlacolula de Matamoros
17.78978,-99.97961,Tlacotepec
18.80222,-98.74972,Tlacotepec
20.66139,-100.50769,Tlacote el Bajo
20.06028,-97.84917,Tlacotepec (San Mateo)
19.28348,-99.00317,Tlahuac
26.10593,-103.44257,Tlahualilo de Zaragoza
20.13076,-99.23145,Tlahuelilpan
20.47421,-103.44654,Tlajomulco de Zúñiga
18.41027,-100.47623,Tlalchapa
18.80222,-96.06056,Tlalixcoyan
19.20807,-98.80138,Tlalmanalco de Velázquez
17.07112,-96.6471,Tlalixtac de Cabrera
19.54005,-99.19538,Tlalnepantla
19.80523,-100.17409,Tlalpujahua de Rayón
19.00917,-98.99715,Tlalnepantla
19.29707,-99.16787,Tlalpan
18.49685,-99.50185,Tlamacazapa
21.78221,-103.30298,Tlaltenango de Sánchez Román
19.17163,-98.34275,Tlaltenango
18.68594,-99.11982,Tlaltizapán
20.03472,-99.22917,Tlamaco (San Gerónimo Tlamaco)
19.25084,-97.27604,Tlanalapan
17.50306,-99.22583,Tlamixtlahuacan
19.81868,-98.60396,Tlanalapa
20.9919,-98.65715,Tlanchinol
18.43333,-98.7,Tlancualpican
17.54042,-98.57952,Tlapa de Comonfort
18.45667,-95.40056,Tlapacoyan
19.96268,-97.21141,Tlapacoyan
18.24101,-100.5379,Tlapehuala
20.64091,-103.29327,Tlaquepaque
18.63693,-99.16208,Tlaquiltenango
19.33167,-98.20306,Tlatempan
18.59639,-99.18639,Tlatenchi
19.84765,-97.49718,Tlatlauquitepec
19.31905,-98.19982,Tlaxcala de Xicohtencatl
19.61442,-98.11997,Tlaxco
20.42345,-98.02917,"Tlaxco, Puebla"
20.09163,-99.22042,Tlaxcoapan
19.97085,-102.05842,Tlazazalca
18.95556,-98.98111,Tlayacapan
19.02863,-98.28334,Tlazcalancingo
19.38865,-98.0274,Tocatlán
18.9,-98.56667,Tochimilco
18.83989,-97.82421,Tochtepec
23.44688,-110.22308,Todos Santos
18.95,-97.01667,Tocuila
19.95814,-98.91941,Tolcayuca
19.26667,-96.39472,Tolome
19.93664,-105.2501,Tomatlán
19.28786,-99.65324,Toluca
19.03102,-97.00986,Tomatlán
16.0887,-93.75588,Tonalá
19.78634,-103.97122,Tonaya
20.62445,-103.23423,Tonalá
19.43365,-103.51657,Tonila
25.60084,-109.0523,Topolobampo
19.44472,-102.00444,Toreo Bajo (El Toreo Bajo)
25.54389,-103.41898,Torreón
19.3258,-98.25834,Totolac
16.54357,-92.68019,Totolapa
20.54217,-102.79222,Tototlán
18.98487,-98.92073,Totolapan
22.7349,-102.36638,Trancoso
19.21169,-96.96118,Totutla
18.86861,-99.20833,Tres de Mayo
19.0549,-99.24301,Tres Marías
15.88209,-93.52867,Tres Picos
22.99645,-99.71171,Tula
16.92135,-96.76384,Trinidad Zaachila
20.05161,-99.34397,Tula de Allende
20.08363,-98.36332,Tulancingo
18.0437,-98.44074,Tulcingo de Valle
19.685,-99.12806,Tultepec
19.64756,-99.16796,Tultitlán
19.90833,-100.36639,Tungareo
20.21173,-87.46325,Tulum
16.85083,-99.78917,Tuncingo
19.56659,-100.46221,Tuxpan
20.90294,-88.75171,Tunkas
19.55555,-103.37587,Tuxpan
20.95773,-97.40798,Tuxpan de Rodríguez Cano
18.0883,-96.12535,Tuxtepec
14.93945,-92.1673,Tuxtla Chico
16.75973,-93.11308,Tuxtla Gutiérrez
16.1875,-92.19694,Tzimol
16.26667,-92.26667,Tzimol
19.40253,-96.8636,Tuzamapan
19.62847,-101.57831,Tzintzuntzán
20.02944,-97.54047,Tzinacapan
20.07237,-89.05022,Tzucacab
20.71781,-88.31693,Uayma
20.88213,-89.74649,Uman
19.36694,-98.93917,Unidad Acaquilpan
18.82028,-99.26222,Unidad Habitacional José María Morelos y Pavón
18.62137,-99.22178,Unidad Habitacional José María Morelos y Pavón
18.89722,-99.13139,Unidad Habitacional Rinconada Acolapa
20.10472,-98.72278,Unidad Minera 11 de Julio
19.21611,-99.55222,Unidad Habitacional Santa Teresa
20.06389,-98.42056,Unidades Habitacionales
19.82361,-99.28889,Unidad San Miguel Jagüeyes
19.95646,-104.26805,Unión de Tula
21.12742,-102.00476,Union de San Antonio
29.42708,-110.3876,Ures
18.87278,-97.11917,Unión y Progreso
16.4723,-94.82952,Unión Hidalgo
20.14085,-101.18251,Uriangato
19.40446,-96.35959,Ursulo Galván
22.72779,-98.32191,Ursulo Galván
19.87458,-103.54085,Usmajac
19.41116,-102.05644,Uruapan
28.21667,-106.58333,Valentín Gómez Farías
19.79056,-101.08778,Uruétaro
19.19501,-100.13132,Valle de Bravo
20.68812,-88.19936,Valladolid
20.80792,-105.24813,Valle de Banderas
21.01114,-102.61683,Valle de Guadalupe
26.93333,-105.4,Valle de Ignacio Allende
19.93248,-102.94358,Valle de Juárez
25.79333,-100.47778,Valle de Lincoln
25.6325,-100.14694,Valle de Vaquerías
20.52444,-103.36194,Valle Dorado Inn
20.39321,-101.18917,Valle de Santiago
22.77061,-103.57036,Valparaíso
20.53244,-101.12761,Valtierrilla
25.67207,-97.81313,Valle Hermoso
20.02823,-96.64751,Vega de Alatorre
20.18539,-96.94877,Vega de San Marcos
20.55083,-100.39806,Venceremos
14.9773,-92.26509,Veinte de Noviembre
19.61139,-99.34667,Veintidós de Febrero
16.33945,-92.56293,Venustiano Carranza
20.50667,-97.66806,Venustiano Carranza
19.44286,-99.09724,Venustiano Carranza
20.11584,-102.6542,Venustiano Carranza
27.64354,-110.29351,Vicam
19.18095,-96.1429,Veracruz
23.73429,-103.98487,Vicente Guerrero
30.73097,-115.99071,Vicente Guerrero
19.12516,-98.16192,Vicente Guerrero
21.21079,-100.21533,Victoria
22.94889,-102.70222,Víctor Rosales
24.02032,-104.65756,Victoria de Durango
16.93306,-96.70139,Vicente Guerrero
14.86972,-92.30778,Vida Mejor I
27.64444,-113.38472,Villa Alberto Andrés Alvarado Arámburo
25.33923,-102.80493,Viesca
19.64861,-97.22333,Villa Aldama
15.21451,-92.57725,Villa Comaltitlán
20.41564,-103.66416,Villa Corona
16.1851,-93.26881,Villa Corzo
22.18439,-97.83472,Villa Cuauhtemoc
19.41676,-99.55872,Villa Cuauhtémoc Otzolotepec
23.29329,-102.3502,Villa de Cos
19.36915,-99.75836,Villa de Almoloya de Juárez
24.59167,-107.38836,Villa de Costa Rica
19.32444,-97.65583,Villa de El Carmen Tequexquitla
17.20615,-96.7989,Villa de Etla
21.80309,-100.93418,Villa de Reyes
16.95098,-96.74938,Villa de Zaachila
22.16246,-101.9553,Villa García
19.9702,-96.61162,Villa Emilio Carranza
32.42389,-116.97167,Villa del Prado 2da Sección
32.5075,-116.73833,Villa del Campo
22.51222,-101.91616,Villa González Ortega
18.96252,-99.64119,Villa Guerrero
18.96,-99.64,Villa Guerrero
21.98341,-103.59506,"Villa Guerrero, Jalisco"
21.74185,-105.23096,"Villa Hidalgo, Nayarit"
21.67919,-102.58853,"Villa Hidalgo, Jalisco"
22.35682,-101.71259,"Villa Hidalgo, Zacatecas"
22.32617,-100.26689,Villa Juarez
19.92306,-101.74694,Villa Jiménez
21.68917,-105.38972,Villa Juárez
24.65869,-107.54059,Villa Juárez
22.09447,-102.0693,"Villa Juárez, Aguascalientes"
27.12851,-109.83921,"Villa Juarez, Sonora"
18.09863,-94.04593,Villa la Venta
18.92,-100.29833,Villa Luvianos
19.52833,-90.69917,Villa Madero
21.82528,-102.18778,Villa Licenciado Jesús Terán (Calvillito)
19.3915,-101.27883,Villa Madero
19.32661,-98.37746,Villa Mariano Matamoros
29.37972,-110.89611,Villa Pesqueira
18.07117,-94.40756,Villa Nanchital
18.28338,-93.33398,Villa Tecolutilla
28.21667,-100.71667,Villa Union
21.43923,-98.87508,Villa Terrazas
23.18992,-106.21947,"Villa Unión, Sinaloa"
19.84132,-99.25719,Villa URBI del Rey
18.97972,-99.18528,Villa Santiago
19.43693,-99.99589,Villa Victoria
20.14848,-101.6346,Villachuato
17.98689,-92.93028,Villahermosa
20.51452,-100.99745,Villagrán
20.02021,-102.59738,Villamar
22.35653,-102.88361,Villanueva
20.68722,-101.40528,Villas de Irapuato
25.91528,-100.18528,Villas de Alcalá
20.53111,-103.38278,Villas de la Hacienda [Fraccionamiento]
19.69,-101.29944,Villas de la Loma
19.83611,-99.09,Villas de la Laguna
32.62694,-115.54667,Viñas del Sol
19.51667,-99.21667,Vista Hermosa
20.27286,-102.475,Vistahermosa de Negrete
20.52806,-102.52333,Vistas del Maguey [Fraccionamiento]
17.47066,-98.60675,Xalpatlahuac
19.18314,-99.41844,Xalatlaco
19.53124,-96.91589,Xalapa
18.87584,-97.61203,Xaltepec
17.09869,-99.71532,Xaltianguis
20.17546,-97.97208,Xaltepuxtla
19.42178,-97.00819,Xico
22.99623,-98.94218,Xicoténcatl
21.38681,-98.99009,Xilitla
20.27605,-97.96111,Xicotepec de Juárez
19.26786,-98.21399,Xiloxoxtla
17.90619,-98.48818,Xochihuehuetlán
19.25785,-99.10513,Xochimilco
16.78915,-98.24172,Xochistlahuaca
18.84167,-97.72583,Xochimilco
18.70395,-97.77609,Xochitlan Todos Santos
18.78121,-99.23055,Xochitepec
19.83111,-97.36944,Xoloateno
19.01511,-97.10092,Xocotla
19.64245,-98.88257,Xometla
21.83601,-105.06451,Yago
19.40513,-99.52807,Xonacatlán
18.68502,-99.24608,Xoxocotla
21.17978,-102.88611,Yahualica de González Gallo
18.83321,-96.79823,Yanga
17.17276,-92.33315,Yajalón
19.87076,-97.46587,Yaonahuac
26.70483,-109.52103,Yavaros
18.88188,-99.06715,Yautepec
18.88333,-98.865,Yecapixtla
19.86614,-96.77836,Yecuatla
18.79504,-97.66248,Yehualtepec
20.97081,-101.27321,Yerbabuena
16.84528,-92.44611,Yoshib
20.33738,-102.28342,Yurécuaro
18.95611,-99.69806,Zacango
19.81396,-101.79157,Zacapú
20.21081,-101.13212,Yuriria
19.87271,-97.58899,Zacapoaxtla
19.35551,-99.333,Zacamulpa
22.76843,-102.58141,Zacatecas
19.26631,-97.5328,Zacatepec
19.21583,-98.23972,Zacatelco
18.65388,-99.19054,Zacatepec de Hidalgo
19.9355,-97.96125,Zacatlán
19.07317,-100.25515,Zacazonapan
20.22816,-103.5687,Zacoalco de Torres
18.71591,-99.78064,Zacualpan
18.78389,-98.76583,Zacualpan de Amilpas
21.24715,-105.1657,Zacualpan
20.65002,-98.65628,Zacualtipán
19.9855,-102.28387,"Zamora, Michoacán"
20.7167,-103.4,Zapopan2
20.72356,-103.38479,Zapopan
19.62749,-103.41752,Zapotiltic
19.54667,-98.90306,Zapotlán
19.97709,-98.8642,Zapotlán de Juárez
20.46639,-102.92611,Zapotlán del Rey
28.4932,-100.9223,"Zaragoza, Coahuila"
20.62248,-103.06766,Zapotlanejo
19.1483,-99.64405,Zaragoza de Guadalupe
22.03542,-100.731,"Zaragoza, San Luis Potosí"
21.27975,-97.72055,"Zaragoza, Veracruz"
19.77097,-97.55506,"Zaragoza, Puebla"
19.91587,-98.666,Zempoala
20.73814,-99.3818,Zimapan
19.44515,-96.40749,Zempoala
16.86939,-96.78435,Zimatlán de Álvarez
19.86006,-100.82857,Zinapécuaro
16.7607,-92.72381,Zinacantán
18.47763,-100.97857,Zirándaro
17.69049,-99.18642,Zitlala
19.20389,-97.90722,Zitlaltépec
19.93444,-97.62028,Zoatecpan
19.9793,-97.72751,Zongozotla
21.22472,-86.85361,Zona Urbana Ejido Isla Mujeres
19.84029,-102.07483,Zopoco
18.91642,-99.56568,Zumpahuacán
18.66673,-96.99707,Zongolica
20.14048,-97.57567,Zozocolco de Hidalgo
17.65319,-99.52607,Zumpango del Río
19.7967,-99.09946,Zumpango
